SOURCE_SYSTEM|DATA_KEY|DATA_ACTION|ACTION_DATE|ASSET_ID|ELR_ID|TRACK_DESCRIPTION|MILEAGE_FROM|MILEAGE_TO|ACCESS_POINT_TYPE_CODE|ACCESS_POINT_TYPE_DESC|ACCESS_POINT_NAME|LATITUDE|LONGITUDE|EASTING|NORTHING|POSITION_DESCRIPTION|STATUS_DESC|POSTCODE|ZONE_CODE|DATE_OF_LAST_UPDATE
"NHD"|10309184|"I"|"29-Mar-2018"|10309184|"WCM1"|"Up Main/Fast"|12.1746|12.1751|"MAV"|"Authorised Access Point - Vehicle"|"FORMER KIRKPATRICK STATION"|||327492.0|570423.0|"Right Hand Side"|"Not Applicable"||"QL"|"27-Sep-2012"
"NHD"|10309293|"I"|"29-Mar-2018"|10309293|"WCK"|"Rev Single"|159.0075|159.0075|"MAP"|"Authorised Access Point - Pedestrian"|"OB 363 CHURCH <u/c road off B874>"|||332564.0|952318.0|"Left Hand Side"||"KW1 4TB"|"QL"|"16-Mar-2011"
"NHD"|10309474|"I"|"29-Mar-2018"|10309474|"WCK"|"Rev Single"|147.1670|147.1670|"MAP"|"Authorised Access Point - Pedestrian"|"OB 344, A882 THURSO - WATTEN RD"|||316613.0|959389.0|"Right Hand Side"||"KW12 6UZ"|"QL"|"16-Mar-2011"
"NHD"|10310208|"I"|"29-Mar-2018"|10310208|"WCK"|"Rev Single"|91.1230|91.1230|"MAP"|"Authorised Access Point - Pedestrian"|"OB 224 DALCHALM <off A9 road>"|||290854.0|905854.0|"Left Hand Side"||"KW9 6LP"|"QL"|"16-Mar-2011"
"NHD"|10312050|"I"|"29-Mar-2018"|10312050|"WCK"|"Rev Single"|85.0615|85.0615|"MAP"|"Authorised Access Point - Pedestrian"|"UB213 GOLSPIE TOWER FARM"|||283659.0|900687.0|"Right Hand Side"||"KW10 6RZ"|"QL"|"16-Mar-2011"
"NHD"|10312057|"I"|"29-Mar-2018"|10312057|"WCK"|"Rev Single"|86.0135|86.0135|"MAP"|"Authorised Access Point - Pedestrian"|"UB 216 DUNROBIN MAINS <off A9 road>"|||284684.0|901195.0|"Left Hand Side"||"KW10 6SF"|"QL"|"16-Mar-2011"
"NHD"|10312108|"I"|"29-Mar-2018"|10312108|"WCK"|"Rev Single"|82.0220|82.0220|"MAP"|"Authorised Access Point - Pedestrian"|"BADDAN LC <OFF A9 ROAD>"|||279174.0|898337.0|"Right Hand Side"||"IV25 3JF"|"QL"|"16-Mar-2011"
"NHD"|10312250|"I"|"29-Mar-2018"|10312250|"WCK"|"Rev Single"|72.0235|72.0235|"MAP"|"Authorised Access Point - Pedestrian"|"UB 183 GREAT SHEEP ROAD <off A839>"|||265524.0|904340.0|"Left Hand Side"||"IV28 3UB"|"QL"|"16-Mar-2011"
"NHD"|10312535|"I"|"29-Mar-2018"|10312535|"WCK"|"Rev Single"|58.0055|58.0055|"MAP"|"Authorised Access Point - Pedestrian"|"ARDGAY <NORTH OF OB 140>"|||259909.0|890655.0|"Right Hand Side"||"IV24 3BJ"|"QL"|"16-Mar-2011"
"NHD"|10312540|"I"|"29-Mar-2018"|10312540|"WCK"|"Rev Single"|58.0875|58.0875|"MAP"|"Authorised Access Point - Pedestrian"|"OB 142 LOWER GLEDFIELD, ARDGAY"|||259540.0|891308.0|"Left Hand Side"||"IV24 3BN"|"QL"|"16-Mar-2011"
"NHD"|10314744|"I"|"29-Mar-2018"|10314744|"WCK"|"Rev Single"|21.1685|21.1685|"MAP"|"Authorised Access Point - Pedestrian"|"ARDULLIE <OFF A9 ROAD>"|||258564.0|862466.0|"Left Hand Side"||"IV15 9TS"|"QL"|"16-Mar-2011"
"NHD"|10314893|"I"|"29-Mar-2018"|10314893|"WCK"|"Rev Single"|12.0630|12.0630|"MAP"|"Authorised Access Point - Pedestrian"|"OB 35 MUIR OF ORD <u/c road off A862>"|||252822.0|849033.0|"Left Hand Side"||"IV6 7AT"|"QL"|"16-Mar-2011"
"NHD"|10314962|"I"|"29-Mar-2018"|10314962|"WCK"|"Rev Single"|8.1320|8.1320|"MAP"|"Authorised Access Point - Pedestrian"|"WESTER LOVAT <u/c road off B9164>"|||254091.0|845937.0|"Left Hand Side"|"Out of service due to condition "|"IV4 7AZ"|"QL"|"16-Mar-2011"
"NHD"|10315175|"I"|"29-Mar-2018"|10315175|"TSS"|"Rev Single"|0.0164|0.0164|"MAV"|"Authorised Access Point - Vehicle"|"DARNLEY STREET, POLLOKSHIELDS"|||258011.0|663207.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10315415|"I"|"29-Mar-2018"|10315415|"SYE"|"Up Goods"|9.1063|9.1068|"MAV"|"Authorised Access Point - Vehicle"|"A725 SUNNYSIDE, COATBRIDGE"|||273676.0|664235.0|"Left Hand Side"|"Not Applicable"||"QL"|"27-Sep-2012"
"NHD"|10315453|"I"|"29-Mar-2018"|10315453|"SYE"|"Rev Main/Fast"|9.0162|9.0165|"MAP"|"Authorised Access Point - Pedestrian"|"ELLIS ST, COATBRIDGE"|||273155.0|664871.0|"Left Hand Side"|"Not Applicable"||"QL"|"28-Sep-2012"
"NHD"|10315472|"I"|"29-Mar-2018"|10315472|"SYE"|"Rev Main/Fast"|9.0532|9.0537|"MAV"|"Authorised Access Point - Vehicle"|"STOBCROSS ST, COATBRIDGE"|||273371.0|664611.0|"Right Hand Side"|"Not Applicable"||"QL"|"28-Sep-2012"
"NHD"|10315547|"I"|"29-Mar-2018"|10315547|"SUB2"|"Down Main/Fast"|4.1350|4.1351|"MAP"|"Authorised Access Point - Pedestrian"|"OB 23, A6095 PEFFERMILL RD"|||328458.0|671550.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10315565|"I"|"29-Mar-2018"|10315565|"SUB2"|"Unknown"|6.0563|6.0563|"MAP"|"Authorised Access Point - Pedestrian"|"UB 26 CRANNES, NIDDRIE"|||330734.0|672126.0||||"QL"|"08-Sep-2008"
"NHD"|10315574|"I"|"29-Mar-2018"|10315574|"SUB2"|"Down Main/Fast"|6.0398|6.0398|"MAV"|"Authorised Access Point - Vehicle"|"UB28, A6106 DUDDINGSTON PK SOUTH"|||330580.0|672118.0|"Right Hand Side"|||"QL"|"28-Jun-2017"
"NHD"|10315602|"I"|"29-Mar-2018"|10315602|"SUB2"|"Up Main/Fast"|3.0805|3.0806|"MAP"|"Authorised Access Point - Pedestrian"|"OB 16 MAYFIELD RD, EDINBURGH"|||326583.0|671395.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10315615|"I"|"29-Mar-2018"|10315615|"SUB2"|"Unknown"|3.1147|3.1147|"MAP"|"Authorised Access Point - Pedestrian"|"OB 17, A701 CRAIGMILLAR PARK, Edinburgh"|||326871.0|671516.0||||"QL"|"08-Sep-2008"
"NHD"|10315665|"I"|"29-Mar-2018"|10315665|"SUB2"|"Up Main/Fast"|2.0167|2.0167|"MAP"|"Authorised Access Point - Pedestrian"|"OB 11,  A702 MORNINGSIDE RD"|||324505.0|670917.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10315693|"I"|"29-Mar-2018"|10315693|"SUB2"|"Down Main/Fast"|2.1710|2.1711|"MAP"|"Authorised Access Point - Pedestrian"|"OB 14 BLACKFORD AVE, EDINBURGH"|||325889.0|671086.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10315741|"I"|"29-Mar-2018"|10315741|"SUB2"|"Down Main/Fast"|1.0472|1.0472|"MAP"|"Authorised Access Point - Pedestrian"|"CRAIGLOCKHART TERR, EDINBURGH"|||323317.0|671262.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10315985|"I"|"29-Mar-2018"|10315985|"STR2"|"Rev Single"|27.0195|27.0195|"MAP"|"Authorised Access Point - Pedestrian"|"CRAIG FELL NEAR UB 96C"|||217154.0|561746.0|"Left Hand Side"|"Not Applicable"||"QL"|"01-Oct-2012"
"NHD"|10316147|"I"|"29-Mar-2018"|10316147|"STR2"|"Rev Single"|15.1340|15.1340|"MAP"|"Authorised Access Point - Pedestrian"|"UB62 ON ARECLEOCH FOREST TRACK"|||220047.0|577698.0|"Left Hand Side"|"Not Applicable"||"QL"|"01-Oct-2012"
"NHD"|10316324|"I"|"29-Mar-2018"|10316324|"STR2"|"Rev Single"|7.1351|7.1351|"MAP"|"Authorised Access Point - Pedestrian"|"OB 27 <A714 NORTH OF PINWHERRY>DALJARROCK"|||219737.0|587935.0|"Right Hand Side"|"Not Applicable"||"QL"|"01-Oct-2012"
"NHD"|10316413|"I"|"29-Mar-2018"|10316413|"STR2"|"Rev Single"|2.1134|2.1134|"MAV"|"Authorised Access Point - Vehicle"|"NEAR OB 14 ON A714"|||218932.0|594884.0|"Right Hand Side"|"Not Applicable"||"QL"|"01-Oct-2012"
"NHD"|10316739|"I"|"29-Mar-2018"|10316739|"STR1"|"Rev Single"|46.1351|46.1351|"MAV"|"Authorised Access Point - Vehicle"|"AT UB73 OFF A77 & B7045"|||232913.0|613226.0|"Right Hand Side"|"Not Applicable"||"QL"|"24-Feb-2017"
"NHD"|10316930|"I"|"29-Mar-2018"|10316930|"SHR"|"Rev Single"|87.0887|87.0887|"MAV"|"Authorised Access Point - Vehicle"|"UB 5 CUCKOO BDGE, SHIELDMUIR JN"|||277619.0|655296.0|"Right Hand Side"|"Not Applicable"||"QL"|"01-Oct-2012"
"NHD"|10317146|"I"|"29-Mar-2018"|10317146|"SGN"|"Down Main/Fast"|2.0385|2.0389|"MAV"|"Authorised Access Point - Vehicle"|"BIRKENSHAW ST, DENNISTOUN"|||261739.0|665347.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317166|"I"|"29-Mar-2018"|10317166|"SGN"|"Up Main/Fast"|2.0162|2.0162|"MAP"|"Authorised Access Point - Pedestrian"|"ALEXANDRA PARADE STATION PLAT 2"|||261749.0|665550.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317168|"I"|"29-Mar-2018"|10317168|"SGN"|"Down Main/Fast"|2.0166|2.0166|"MAP"|"Authorised Access Point - Pedestrian"|"ALEXANDRA PARADE STATION PLAT 1"|||261750.0|665547.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317187|"I"|"29-Mar-2018"|10317187|"SGN"|"Down Main/Fast"|1.1631|1.1631|"MAP"|"Authorised Access Point - Pedestrian"|"OB 12 COVENTRY DR, DENNISTOUN"|||261678.0|665802.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317209|"I"|"29-Mar-2018"|10317209|"SGN"|"Up Main/Fast"|1.1378|1.1378|"MAV"|"Authorised Access Point - Vehicle"|"VIEWPARK AVENUE, DENNISTOUN"|||261507.0|665957.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317266|"I"|"29-Mar-2018"|10317266|"SGN"|"Up Main/Fast"|1.0845|1.0845|"MAP"|"Authorised Access Point - Pedestrian"|"OB 8 BLOCHAIRN RD, BLOCHAIRN"|||261348.0|666393.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317341|"I"|"29-Mar-2018"|10317341|"SGN"|"Down Main/Fast"|0.1602|0.1604|"MAP"|"Authorised Access Point - Pedestrian"|"BARNHILL STATION PLAT 1"|||260992.0|667209.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317342|"I"|"29-Mar-2018"|10317342|"SGN"|"Up Main/Fast"|0.1624|0.1631|"MAP"|"Authorised Access Point - Pedestrian"|"BARNHILL STATION PLAT 2"|||261003.0|667192.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317352|"I"|"29-Mar-2018"|10317352|"SGN"|"Up Main/Fast"|0.1682|0.1682|"MAP"|"Authorised Access Point - Pedestrian"|"BARNHILL STATION PLATFORM 2, <SPRINGBURN>"|||261031.0|667147.0||"Operational"||"QL"|"29-Jan-2010"
"NHD"|10317369|"I"|"29-Mar-2018"|10317369|"SGN"|"Down Main/Fast"|0.1373|0.1373|"MAV"|"Authorised Access Point - Vehicle"|"EDGEFAULD AVE, SPRINGBURN"|||260896.0|667395.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317397|"I"|"29-Mar-2018"|10317397|"SGN"|"Down Main/Fast"|0.1199|0.1199|"MAP"|"Authorised Access Point - Pedestrian"|"SIGHTHILL EAST JN"|||260796.0|667518.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10317703|"I"|"29-Mar-2018"|10317703|"RSL2"|"Down Main/Fast"|0.0104|0.0104|"MAV"|"Authorised Access Point - Vehicle"|"WHIFFLET NORTH JN"|||273552.0|664296.0|"Left Hand Side"|"Not Applicable"||"QL"|"01-Oct-2012"
"NHD"|10317732|"I"|"29-Mar-2018"|10317732|"RSL1"|"Down Main/Fast"|6.1263|6.1263|"MAP"|"Authorised Access Point - Pedestrian"|"UB 14, DUNDYVAN RD"|||272978.0|664319.0|"Left Hand Side"|"Redundant"||"QL"|"01-Oct-2012"
"NHD"|10317803|"I"|"29-Mar-2018"|10317803|"RNC"|"Rev Single"|0.0312|0.0312|"MAV"|"Authorised Access Point - Vehicle"|"QUEEN STREET, RUTHERGLEN"|||261346.0|661969.0|"Left Hand Side"|||"QL"|"25-Mar-2011"
"NHD"|10317810|"I"|"29-Mar-2018"|10317810|"RNC"|"Rev Single"|0.0369|0.0369|"MAP"|"Authorised Access Point - Pedestrian"|"RUTHERGLEN TRAINING SCHOOL LC"|||261395.0|662058.0|"Left Hand Side"|||"QL"|"25-Mar-2011"
"NHD"|10317911|"I"|"29-Mar-2018"|10317911|"RCB"|"Down Main/Fast"|6.0747|6.0747|"MAV"|"Authorised Access Point - Vehicle"|"KIRKWOOD ST, LANGLOAN JUNCTION"|||272484.0|664264.0|"Left Hand Side"|"Not Applicable"||"QL"|"01-Oct-2012"
"NHD"|10317916|"I"|"29-Mar-2018"|10317916|"RCB"|"Down Main/Fast"|5.0542|5.0547|"MAV"|"Authorised Access Point - Vehicle"|"MITCHELL STREET, KIRKWOOD"|||270711.0|664054.0|"Right Hand Side"|"Not Applicable"||"QL"|"27-Sep-2012"
"NHD"|10317972|"I"|"29-Mar-2018"|10317972|"RCB"|"Up Main/Fast"|3.0738|3.0739|"MAP"|"Authorised Access Point - Pedestrian"|"BAILLIESTON STATION PLAT 2"|||267797.0|663293.0|"Left Hand Side"|"Not Applicable"||"QL"|"27-Sep-2012"
"NHD"|10317980|"I"|"29-Mar-2018"|10317980|"RCB"|"Up Main/Fast"|3.1417|3.1423|"MAV"|"Authorised Access Point - Vehicle"|"BARCADALE GROVE, MUIRHEAD"|||268370.0|663487.0|"Left Hand Side"|"Not Applicable"||"QL"|"27-Sep-2012"
"NHD"|10318049|"I"|"29-Mar-2018"|10318049|"RCB"|"Up Main/Fast"|0.1148|0.1148|"MAV"|"Authorised Access Point - Vehicle"|"CAMBUSLANG ROAD AT RIVER CLYDE"|||263585.0|661870.0|"Left Hand Side"|"Not Applicable"||"QL"|"27-Sep-2012"
"NHD"|10318190|"I"|"29-Mar-2018"|10318190|"RHD1"|"Rev Single"|0.0187|0.0187|"MAP"|"Authorised Access Point - Pedestrian"|"INVERKEITHING CAR PARK <2>"|||313187.0|683077.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318283|"I"|"29-Mar-2018"|10318283|"PMT"|"Up Main/Fast"|25.0943|25.0943|"MAP"|"Authorised Access Point - Pedestrian"|"CAMELON STATION PLAT 1"|||286791.0|680734.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318317|"I"|"29-Mar-2018"|10318317|"PMT"|"Up Main/Fast"|24.1514|24.1517|"MAV"|"Authorised Access Point - Vehicle"|"UB 14 FORTH & CLYDE CANAL"|||287833.0|680522.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318328|"I"|"29-Mar-2018"|10318328|"PMT"|"Up Main/Fast"|25.0617|25.0622|"MAV"|"Authorised Access Point - Vehicle"|"CAMELON <CEMETERY GROUNDS>"|||287089.0|680717.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318329|"I"|"29-Mar-2018"|10318329|"PMT"|"Down Main/Fast"|25.0791|25.0795|"MAP"|"Authorised Access Point - Pedestrian"|"CAMELON OLD STATION NAILER ROAD"|||286929.0|680714.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318361|"I"|"29-Mar-2018"|10318361|"PMT"|"Up Main/Fast"|24.1472|24.1472|"MAP"|"Authorised Access Point - Pedestrian"|"SWING BRIDGE EAST SB, FALKIRK"|||287865.0|680502.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318380|"I"|"29-Mar-2018"|10318380|"PMT"|"Down Main/Fast"|24.0626|24.0626|"MAP"|"Authorised Access Point - Pedestrian"|"FALKIRK GRAHAMSTON <Down side>"|||288609.0|680294.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318393|"I"|"29-Mar-2018"|10318393|"PMT"|"Down Main/Fast"|23.1570|23.1571|"MAP"|"Authorised Access Point - Pedestrian"|"UB 9 GRANGEMOUTH JUNCTION SB"|||289334.0|680146.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318411|"I"|"29-Mar-2018"|10318411|"PMT"|"Up Main/Fast"|24.0240|24.0240|"MAV"|"Authorised Access Point - Vehicle"|"McFARLANE CRESCENT, FALKIRK"|||288952.0|680224.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318482|"I"|"29-Mar-2018"|10318482|"PMT"|"Up Main/Fast"|22.0990|22.0990|"MAP"|"Authorised Access Point - Pedestrian"|"B805 REDDING ROAD, REDDING"|||290821.0|678870.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318517|"I"|"29-Mar-2018"|10318517|"PMT"|"Up Main/Fast"|21.0608|21.0611|"MAP"|"Authorised Access Point - Pedestrian"|"POLMONT JUNCTION <2>"|||292631.0|678289.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318563|"I"|"29-Mar-2018"|10318563|"PMT"|"Up Main/Fast"|21.0615|21.0618|"MAV"|"Authorised Access Point - Vehicle"|"POLMONT JUNCTION <1>"|||292625.0|678291.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10318595|"I"|"29-Mar-2018"|10318595|"OBN2"|"Down Single"|71.0220|71.0220|"MAV"|"Authorised Access Point - Vehicle"|"OB 281 LOCHAVULLIN RD, OBAN"|||185631.0|729270.0|"Right Hand Side"|"Operational"|"PA34 4PL"|"QL"|"19-Aug-2014"
"NHD"|10319021|"I"|"29-Mar-2018"|10319021|"OBN2"|"Down Single"|52.1680|52.1680|"MAR"|"Authorised Access Point - Road-Rail Machines"|"FALLS OF CRUACHAN VIADUCT"|||207817.0|726875.0|"Left Hand Side"|"Operational"|"PA33 1AN"|"QL"|"19-Aug-2014"
"NHD"|10319512|"I"|"29-Mar-2018"|10319512|"OBN2"|"Down Single"|49.1300|49.1300|"MAR"|"Authorised Access Point - Road-Rail Machines"|"LOCH AWE <off A85 road>"|||212249.0|727330.0|"Right Hand Side"|"Operational"|"PA33 1AQ"|"QL"|"19-Aug-2014"
"NHD"|10319842|"I"|"29-Mar-2018"|10319842|"OBN2"|"Down Single"|42.0632|42.0632|"MAP"|"Authorised Access Point - Pedestrian"|"GLEN LOCHY <off A85 road>"|||222919.0|727050.0|"Right Hand Side"|"Operational"|"PA33 1BB"|"QL"|"19-Aug-2014"
"NHD"|10320157|"I"|"29-Mar-2018"|10320157|"NNH"|"Up Main/Fast"|108.1244|108.1244|"MAV"|"Authorised Access Point - Vehicle"|"MAIN STREET, NEILSTON STATION"|||247697.0|656962.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10320270|"I"|"29-Mar-2018"|10320270|"NNH"|"Down Main/Fast"|108.0375|108.0375|"MAP"|"Authorised Access Point - Pedestrian"|"DUNCARNOCK CRES, NEILSTON STATION"|||248440.0|657083.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10320388|"I"|"29-Mar-2018"|10320388|"NNH"|"Down Main/Fast"|107.0837|107.0837|"MAP"|"Authorised Access Point - Pedestrian"|"SPRINGFIELD ROAD, NEILSTON"|||249509.0|657452.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10321079|"I"|"29-Mar-2018"|10321079|"NNH"|"Up Main/Fast"|106.1231|106.1231|"MAP"|"Authorised Access Point - Pedestrian"|"UB 113 BALGRAYSTONE ROAD"|||250672.0|657363.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10321640|"I"|"29-Mar-2018"|10321640|"NNH"|"Up Main/Fast"|106.0472|106.0472|"MAP"|"Authorised Access Point - Pedestrian"|"UB 115 AURS ROAD"|||251279.0|657678.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10321848|"I"|"29-Mar-2018"|10321848|"NNH"|"Down Main/Fast"|104.1191|104.1191|"MAV"|"Authorised Access Point - Vehicle"|"PATTERTON STATION <1>"|||253780.0|657745.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10321856|"I"|"29-Mar-2018"|10321856|"NNH"|"Down Main/Fast"|104.1345|104.1348|"MAV"|"Authorised Access Point - Vehicle"|"PATTERTON STATION <2>"|||253644.0|657711.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10323796|"I"|"29-Mar-2018"|10323796|"NNH"|"Up Main/Fast"|104.0353|104.0353|"MAP"|"Authorised Access Point - Pedestrian"|"CAPELRIG DRIVE, NEWTON MEARNS"|||254545.0|657745.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10323954|"I"|"29-Mar-2018"|10323954|"NNH"|"Down Main/Fast"|103.0602|103.0602|"MAP"|"Authorised Access Point - Pedestrian"|"AILSA DRIVE, WILLIAMWOOD"|||255894.0|657757.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10324449|"I"|"29-Mar-2018"|10324449|"NDE1"|"Up Goods"|5.0021|5.0021|"MAP"|"Authorised Access Point - Pedestrian"|"MILLERHILL YARD STAFF CROSSING <1>"|||332212.0|671068.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10324806|"I"|"29-Mar-2018"|10324806|"NDE1"|"Rev Goods"|4.0891|4.0892|"MAP"|"Authorised Access Point - Pedestrian"|"UB 7, A6095 NEWHAILES RD <Niddrie Sth Jn>"|||331843.0|671822.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10324863|"I"|"29-Mar-2018"|10324863|"NDE1"|"Rev Goods"|3.1612|3.1612|"MAP"|"Authorised Access Point - Pedestrian"|"BRUNSTANE RD SOUTH, PORTOBELLO"|||331342.0|672639.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10324930|"I"|"29-Mar-2018"|10324930|"NBK"|"Rev Single"|22.0456|22.0457|"MAP"|"Authorised Access Point - Pedestrian"|"STATION ROAD, NORTH BERWICK"|||354574.0|685104.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325000|"I"|"29-Mar-2018"|10325000|"NBK"|"Rev Single"|20.0185|20.0186|"MAP"|"Authorised Access Point - Pedestrian"|"OB 5 KINGSTON, OFF B1345 OR B1347"|||352785.0|682339.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325015|"I"|"29-Mar-2018"|10325015|"NBK"|"Rev Single"|20.0801|20.0802|"MAP"|"Authorised Access Point - Pedestrian"|"UB6 STATION RD,DIRLETON OFF A198"|||352885.0|682895.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325024|"I"|"29-Mar-2018"|10325024|"NBK"|"Rev Single"|19.0937|19.0942|"MAV"|"Authorised Access Point - Vehicle"|"CHAPEL, OFF B1347"|||352625.0|681444.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325032|"I"|"29-Mar-2018"|10325032|"NBK"|"Rev Single"|19.1157|19.1158|"MAP"|"Authorised Access Point - Pedestrian"|"OB 4 EAST FENTON, OFF B1345"|||352658.0|681634.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325130|"I"|"29-Mar-2018"|10325130|"NBK"|"Rev Single"|18.1271|18.1272|"MAP"|"Authorised Access Point - Pedestrian"|"UB 2 PRORA, OFF B1377"|||352374.0|680153.0||||"QL"|"08-Sep-2008"
"NHD"|10325171|"I"|"29-Mar-2018"|10325171|"NBE"|"Up Main/Fast"|34.1691|34.1691|"MAV"|"Authorised Access Point - Vehicle"|"B7030 CLIFTON TRADING ESTATE"|||312181.0|671895.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325189|"I"|"29-Mar-2018"|10325189|"NBE"|"Down Main/Fast"|33.0553|33.0555|"MAP"|"Authorised Access Point - Pedestrian"|"UB 5 MUIREND <1>, U/C ROAD OFF A89"|||309706.0|671077.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325190|"I"|"29-Mar-2018"|10325190|"NBE"|"Down Main/Fast"|33.0616|33.0620|"MAV"|"Authorised Access Point - Vehicle"|"UB 5 MUIREND <2>, U/C ROAD OFF A89"|||309764.0|671081.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325200|"I"|"29-Mar-2018"|10325200|"NBE"|"Up Main/Fast"|34.0009|34.0010|"MAP"|"Authorised Access Point - Pedestrian"|"BIRDSMILL VIADUCT"|||310762.0|671278.0|"Left Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325207|"I"|"29-Mar-2018"|10325207|"NBE"|"Down Main/Fast"|34.1049|34.1049|"MAV"|"Authorised Access Point - Vehicle"|"UB 1, B7030 CLIFTONHALL RD"|||311656.0|671602.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325507|"I"|"29-Mar-2018"|10325507|"NBE"|"Down Main/Fast"|31.1675|31.1678|"MAP"|"Authorised Access Point - Pedestrian"|"CAWBURN JUNCTION <2>"|||307585.0|670651.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325524|"I"|"29-Mar-2018"|10325524|"NBE"|"Rev Single"|31.0137|31.0140|"MAP"|"Authorised Access Point - Pedestrian"|"UPHALL STATION <1>"|||306183.0|670556.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325525|"I"|"29-Mar-2018"|10325525|"NBE"|"Rev Single"|31.0144|31.0146|"MAP"|"Authorised Access Point - Pedestrian"|"UPHALL STATION <2>"|||306190.0|670557.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325527|"I"|"29-Mar-2018"|10325527|"NBE"|"Rev Single"|31.0194|31.0196|"MAP"|"Authorised Access Point - Pedestrian"|"UPHALL STATION <3>"|||306234.0|670569.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325530|"I"|"29-Mar-2018"|10325530|"NBE"|"Rev Single"|31.0234|31.0240|"MAV"|"Authorised Access Point - Vehicle"|"UPHALL STATION <4>"|||306270.0|670578.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325532|"I"|"29-Mar-2018"|10325532|"NBE"|"Rev Single"|31.0245|31.0249|"MAP"|"Authorised Access Point - Pedestrian"|"UPHALL STATION <5>"|||306279.0|670580.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
"NHD"|10325542|"I"|"29-Mar-2018"|10325542|"NBE"|"Rev Single"|31.1250|31.1250|"MAP"|"Authorised Access Point - Pedestrian"|"CAWBURN JUNCTION <1>"|||307190.0|670657.0|"Right Hand Side"|||"QL"|"08-Sep-2008"
